Name,Sex,Age,Height,Weight,Team,NOC,Year,Medal
Hamadou Djibo Issaka,M,35,169,81.0,Niger,NIG,2012,None
Denis Olegovich Istomin,M,25,188,88.0,Uzbekistan,UZB,2012,None
Denis Olegovich Istomin,M,29,188,88.0,Uzbekistan,UZB,2016,None
Nicolae Istrate,M,27,183,88.0,Romania,ROU,2010,None
Nicolae Istrate,M,27,183,88.0,Romania,ROU,2010,None
Nicolae Istrate,M,31,183,88.0,Romania,ROU,2014,None
Minami Itahashi,F,16,150,47.0,Japan,JPN,2016,None
Ayuko Ito,F,23,160,54.0,Japan,JPN,2010,None
Ayuko Ito,F,23,160,54.0,Japan,JPN,2010,None
Ayuko Ito,F,27,160,54.0,Japan,JPN,2014,None
Ayuko Ito,F,27,160,54.0,Japan,JPN,2014,None
Ayuko Ito,F,27,160,54.0,Japan,JPN,2014,None
Ayuko Ito,F,27,160,54.0,Japan,JPN,2014,None
Daiki Ito,M,24,172,57.0,Japan,JPN,2010,None
Daiki Ito,M,24,172,57.0,Japan,JPN,2010,None
Daiki Ito,M,24,172,57.0,Japan,JPN,2010,None
Daiki Ito,M,28,172,57.0,Japan,JPN,2014,None
Daiki Ito,M,28,172,57.0,Japan,JPN,2014,Bronze
Hanae Ito,F,27,173,61.0,Japan,JPN,2012,None
Hanae Ito,F,27,173,61.0,Japan,JPN,2012,None
Hanae Ito,F,27,173,61.0,Japan,JPN,2012,None
Mai Ito,F,32,156,41.0,Japan,JPN,2016,None
Masaki Ito,M,23,167,62.0,Japan,JPN,2012,None
Masaki Ito,M,27,167,62.0,Japan,JPN,2016,None
Miki Ito,F,22,162,53.0,Japan,JPN,2010,None
Mima Ito,F,15,150,45.0,Japan,JPN,2016,Bronze
Tatsuma Ito,M,24,181,75.0,Japan,JPN,2012,None
Yuki Ito,F,19,161,48.0,Japan,JPN,2014,None
Yoichi Itokazu,M,25,160,64.0,Japan,JPN,2016,None
Juliet Itoya Ebhomhenye,F,29,169,58.0,Spain,ESP,2016,None
Amalie Hammild Iuel,F,22,178,61.0,Norway,NOR,2016,None
Irene Ivancan,F,29,181,78.0,Germany,GER,2012,None
Andrea Ivanevi,F,21,168,62.0,Croatia,CRO,2016,None
Gerg Ivncsik,M,30,190,88.0,Hungary,HUN,2012,None
Anastasiya Vladimirovna Ivankova,F,20,170,53.0,Belarus,BLR,2012,Silver
Luca Ivankovi,F,24,198,100.0,Croatia,CRO,2012,None
Aleksandr Konstantinovich Ivanov,M,23,176,94.0,Russia,RUS,2012,Silver
Aleksey Alekseyevich Ivanov,M,29,173,69.0,Belarus,BLR,2010,None
Aleksey Alekseyevich Ivanov,M,29,173,69.0,Belarus,BLR,2010,None
Aleksey Alekseyevich Ivanov,M,29,173,69.0,Belarus,BLR,2010,None
Aleksey Alekseyevich Ivanov,M,33,173,69.0,Belarus,BLR,2014,None
Aleksey Alekseyevich Ivanov,M,33,173,69.0,Belarus,BLR,2014,None
Georgi Ivanov Ivanov,M,26,170,78.0,Bulgaria,BUL,2016,None
Georgi Stoyanov Ivanov,M,27,188,138.0,Bulgaria,BUL,2012,None
Georgi Stoyanov Ivanov,M,31,188,138.0,Bulgaria,BUL,2016,None
Ivan Oleksiyovych Ivanov,M,27,183,67.0,Ukraine,UKR,2016,None
Ivan Ivanov,M,24,202,144.0,Kazakhstan,KAZ,2016,None
Ivaylo Ivanov,M,22,180,81.0,Bulgaria,BUL,2016,None
Martin Ivanov Ivanov,M,24,172,66.0,Bulgaria,BUL,2012,None
Tihomir Ivaylo Ivanov,M,22,196,76.0,Bulgaria,BUL,2016,None
Vladimir Aleksandrovich Ivanov,M,25,201,93.0,Russia,RUS,2012,None
Vladimir Aleksandrovich Ivanov,M,25,201,93.0,Russia,RUS,2012,None
Vladimir Aleksandrovich Ivanov,M,29,201,93.0,Russia,RUS,2016,None
Tatyana Ivanovna Ivanova,F,18,173,70.0,Russia,RUS,2010,None
Tatyana Ivanovna Ivanova,F,22,173,70.0,Russia,RUS,2014,None
Tatyana Ivanovna Ivanova,F,22,173,70.0,Russia,RUS,2014,Silver
Yevgeniya Andreyevna Ivanova,F,24,176,68.0,Russia,RUS,2012,None
Yevgeniya Andreyevna Ivanova,F,29,176,68.0,Russia,RUS,2016,Bronze
Yuliya Anatolyevna Ivanova,F,28,158,56.0,Russia,RUS,2014,None
Yuliya Anatolyevna Ivanova,F,28,158,56.0,Russia,RUS,2014,None
Yuliya Anatolyevna Ivanova,F,28,158,56.0,Russia,RUS,2014,None
Yuliya Anatolyevna Ivanova,F,28,158,56.0,Russia,RUS,2014,None
Albina Gennadyevna Ivanova-Mayorova,F,35,153,42.0,Russia,RUS,2012,None
Anastasiya Vasilyevna Ivanova-Shvedova,F,33,174,61.0,Belarus,BLR,2012,None
Ana Ivanovi (-Schweinsteiger),F,24,184,69.0,Serbia,SRB,2012,None
Ana Ivanovi (-Schweinsteiger),F,24,184,69.0,Serbia,SRB,2012,None
Ana Ivanovi (-Schweinsteiger),F,28,184,69.0,Serbia,SRB,2016,None
Yelena Viktorovna Ivashchenko,F,27,184,103.0,Russia,RUS,2012,None
Markiyan Volodymyrovych Ivashko,M,33,182,99.0,Ukraine,UKR,2012,None
Markiyan Volodymyrovych Ivashko,M,33,182,99.0,Ukraine,UKR,2012,None
Veronika Mykolavna Ivasiuk,F,20,170,59.0,Ukraine,UKR,2016,None
aziye vegin ner,F,30,180,69.0,Turkey,TUR,2012,None
aziye vegin ner,F,34,180,69.0,Turkey,TUR,2016,None
Adrienne Natacha Iven Mihamle,F,29,169,70.0,Cameroon,CMR,2012,None
Amy Ives,F,34,177,70.0,Australia,AUS,2012,None
"Thomas David B. ""Tom"" Iveson",M,26,174,73.0,Great Britain,GBR,2010,None
"Thomas David B. ""Tom"" Iveson",M,26,174,73.0,Great Britain,GBR,2010,None
Jelena Ivezi,F,28,183,77.0,Croatia,CRO,2012,None
Nataliya Evgenyevna Ivoninskaya,F,27,175,60.0,Kazakhstan,KAZ,2012,None
Aleksandar Ivovi,M,26,197,107.0,Montenegro,MNE,2012,None
Aleksandar Ivovi,M,30,197,107.0,Montenegro,MNE,2016,None
Amit Ivry,F,22,170,65.0,Israel,ISR,2012,None
Amit Ivry,F,22,170,65.0,Israel,ISR,2012,None
Amit Ivry,F,26,170,65.0,Israel,ISR,2016,None
Amit Ivry,F,26,170,65.0,Israel,ISR,2016,None
Amit Ivry,F,26,170,65.0,Israel,ISR,2016,None
Amit Ivry,F,26,170,65.0,Israel,ISR,2016,None
Mana Iwabuchi,F,19,153,49.0,Japan,JPN,2012,Silver
Akiko Iwamoto,F,33,173,57.0,Japan,JPN,2012,None
Shohei Iwamoto,M,26,178,68.0,Japan,JPN,2016,None
Sachimi Iwao,F,36,152,53.0,Japan,JPN,2012,None
Azusa Iwashimizu,F,25,162,55.0,Japan,JPN,2012,Silver
Ion Izagirre Insausti,M,27,172,61.0,Spain,ESP,2016,None
Ion Izagirre Insausti,M,27,172,61.0,Spain,ESP,2016,None
Shannon Izar,F,23,172,68.0,France,FRA,2016,None
Sandra Raluca Izbaa,F,22,164,52.0,Romania,ROU,2012,None
Sandra Raluca Izbaa,F,22,164,52.0,Romania,ROU,2012,Bronze
Sandra Raluca Izbaa,F,22,164,52.0,Romania,ROU,2012,None
Sandra Raluca Izbaa,F,22,164,52.0,Romania,ROU,2012,Gold
Sandra Raluca Izbaa,F,22,164,52.0,Romania,ROU,2012,None
Sandra Raluca Izbaa,F,22,164,52.0,Romania,ROU,2012,None
Michal Izdinsky,M,24,178,75.0,France,FRA,2016,None
Iziane Castro Marques,F,34,181,69.0,Brazil,BRA,2016,None
Katerina Izmaylova,F,35,170,57.0,Tajikistan,TJK,2012,None
"Danila Sergeyevich ""Dan"" Izotov",M,20,192,90.0,Russia,RUS,2012,None
"Danila Sergeyevich ""Dan"" Izotov",M,20,192,90.0,Russia,RUS,2012,Bronze
"Danila Sergeyevich ""Dan"" Izotov",M,24,192,90.0,Russia,RUS,2016,None
"Danila Sergeyevich ""Dan"" Izotov",M,24,192,90.0,Russia,RUS,2016,None
Carlos Arturo Izquierdo Mndez,M,18,182,74.0,Colombia,COL,2016,None
Ana Mara Izurieta Garca,F,19,157,52.0,Spain,ESP,2012,None
Ana Mara Izurieta Garca,F,19,157,52.0,Spain,ESP,2012,None
Ana Mara Izurieta Garca,F,19,157,52.0,Spain,ESP,2012,None
Ana Mara Izurieta Garca,F,19,157,52.0,Spain,ESP,2012,None
Ja Dong-Min,M,25,190,91.0,South Korea,KOR,2012,None
Ja Dong-Min,M,29,190,91.0,South Korea,KOR,2016,Bronze
Faicel Jaballah,M,24,196,130.0,Tunisia,TUN,2012,None
Faicel Jaballah,M,28,196,130.0,Tunisia,TUN,2016,None
Ons Jabeur,F,17,167,66.0,Tunisia,TUN,2012,None
Ons Jabeur,F,21,167,66.0,Tunisia,TUN,2016,None
Soso Jabidze,M,24,183,96.0,Georgia,GEO,2012,None
Mihran Jaburyan,M,27,165,55.0,Armenia,ARM,2012,None
Tomasz Jaboski,M,27,178,85.0,Poland,POL,2016,None
Mateusz Roman Jachlewski,M,31,184,88.0,Poland,POL,2016,None
Ashley Stephen Jackson,M,24,170,73.0,Great Britain,GBR,2012,None
Ashley Stephen Jackson,M,28,170,73.0,Great Britain,GBR,2016,None
Emma Jackson,F,20,162,51.0,Australia,AUS,2012,None
"Joanne Amy ""Jo"" Jackson",F,25,184,76.0,Great Britain,GBR,2012,None
"Joanne Amy ""Jo"" Jackson",F,25,184,76.0,Great Britain,GBR,2012,None
"Joanna Frances ""Jo"" Jackson (-Atkinson)",F,27,168,54.0,Great Britain,GBR,2012,None
John James Jackson,M,32,183,100.0,Great Britain-1,GBR,2010,None
John James Jackson,M,32,183,100.0,Great Britain,GBR,2010,None
John James Jackson,M,36,183,100.0,Great Britain-1,GBR,2014,None
John Jackson,M,30,170,73.0,Ireland,IRL,2016,None
Lauren Elizabeth Jackson,F,31,196,85.0,Australia,AUS,2012,Bronze
Lee Steven Jackson,M,29,172,70.0,Great Britain,GBR,2010,None
Lee Steven Jackson,M,29,172,70.0,Great Britain,GBR,2010,None
Lee Steven Jackson,M,29,172,70.0,Great Britain,GBR,2010,None
Lee Steven Jackson,M,33,172,70.0,Great Britain,GBR,2014,None
Lee Steven Jackson,M,33,172,70.0,Great Britain,GBR,2014,None
Shericka Jackson,F,22,173,61.0,Jamaica,JAM,2016,Bronze
Shericka Jackson,F,22,173,61.0,Jamaica,JAM,2016,Silver
Anthony M. Jacob,M,23,198,95.0,Canada,CAN,2012,None
Trevor Jacob,M,20,180,88.0,United States,USA,2014,None
Lindsey Jacobellis,F,24,168,64.0,United States,USA,2010,None
Lindsey Jacobellis,F,28,168,64.0,United States,USA,2014,None
Nicolas Jacobi,M,29,193,95.0,Germany,GER,2016,Bronze
"Bradley ""Brad"" Jacobs",M,28,180,81.0,Canada,CAN,2014,Gold
Anders Jacobsen,M,24,173,59.0,Norway,NOR,2010,None
Anders Jacobsen,M,24,173,59.0,Norway,NOR,2010,None
Anders Jacobsen,M,24,173,59.0,Norway,NOR,2010,Bronze
Anders Jacobsen,M,28,173,59.0,Norway,NOR,2014,None
Anders Jacobsen,M,28,173,59.0,Norway,NOR,2014,None
Anders Jacobsen,M,28,173,59.0,Norway,NOR,2014,None
Astrid Uhrenholdt Jacobsen,F,23,175,68.0,Norway,NOR,2010,None
Astrid Uhrenholdt Jacobsen,F,23,175,68.0,Norway,NOR,2010,None
Astrid Uhrenholdt Jacobsen,F,27,175,68.0,Norway,NOR,2014,None
Astrid Uhrenholdt Jacobsen,F,27,175,68.0,Norway,NOR,2014,None
Astrid Uhrenholdt Jacobsen,F,27,175,68.0,Norway,NOR,2014,None
Sabina Rosengren Jacobsen,F,27,180,75.0,Sweden,SWE,2016,None
Ingrid Jacquemod,F,31,176,70.0,France,FRA,2010,None
Ingrid Jacquemod,F,31,176,70.0,France,FRA,2010,None
Farah Jacques,F,26,174,59.0,Canada,CAN,2016,None
Josphine Jacques-Andr-Coquin,F,25,170,51.0,France,FRA,2016,None
Lina Jacques-Sbastien,F,27,174,62.0,France,FRA,2012,None
Connor Jaeger,M,21,185,77.0,United States,USA,2012,None
Connor Jaeger,M,25,185,77.0,United States,USA,2016,None
Connor Jaeger,M,25,185,77.0,United States,USA,2016,Silver
Mirjam Jaeger,F,31,175,64.0,Switzerland,SUI,2014,None
Chelsea Jaensch,F,31,163,56.0,Australia,AUS,2016,None
"Thomas ""Tom"" Jaeschke",M,22,198,91.0,United States,USA,2016,Bronze
Anna Jagaciak-Michalska,F,26,177,59.0,Poland,POL,2016,None
Goran Jagar,M,28,192,92.0,Serbia,SRB,2012,None
Evan Reese Jager,M,23,188,65.0,United States,USA,2012,None
Evan Reese Jager,M,27,188,65.0,United States,USA,2016,Silver
Maja Buskbjerg Jager,F,20,168,55.0,Denmark,DEN,2012,None
Maja Buskbjerg Jager,F,20,168,55.0,Denmark,DEN,2012,None
Milan Jagnek,M,40,179,93.0,Slovakia,SVK,2010,None
Milan Jagnek,M,40,179,93.0,Slovakia,SVK,2010,None
Milan Jagnek,M,44,179,93.0,Slovakia,SVK,2014,None
Jaak-Heinrich Jagor,M,26,190,80.0,Estonia,EST,2016,None
Jaromr Jgr,M,37,189,102.0,Czech Republic,CZE,2010,None
Jaromr Jgr,M,41,189,102.0,Czech Republic,CZE,2014,None
Sebastin Jahnsen Madico,M,21,179,72.0,Peru,PER,2012,None
Kai Jahnsson,M,47,165,85.0,Finland,FIN,2012,None
Kai Jahnsson,M,47,165,85.0,Finland,FIN,2012,None
Libue Jahodov,F,24,163,52.0,Czech Republic,CZE,2016,None
Thongchai Jaidee,M,46,170,63.0,Thailand,THA,2016,None
"Orchatteri Puthiya Veetil ""O. P."" Jaisha",F,33,154,43.0,India,IND,2016,None
"Zsuzsanna ""Zsu"" Jakabos",F,23,185,70.0,Hungary,HUN,2012,None
"Zsuzsanna ""Zsu"" Jakabos",F,23,185,70.0,Hungary,HUN,2012,None
"Zsuzsanna ""Zsu"" Jakabos",F,23,185,70.0,Hungary,HUN,2012,None
"Zsuzsanna ""Zsu"" Jakabos",F,23,185,70.0,Hungary,HUN,2012,None
"Zsuzsanna ""Zsu"" Jakabos",F,27,185,70.0,Hungary,HUN,2016,None
"Zsuzsanna ""Zsu"" Jakabos",F,27,185,70.0,Hungary,HUN,2016,None
"Zsuzsanna ""Zsu"" Jakabos",F,27,185,70.0,Hungary,HUN,2016,None
Lisbet Falch Jakobsen,F,29,179,71.0,Denmark,DEN,2016,None
Tommy Jakobsen,M,39,173,83.0,Norway,NOR,2010,None
Johan Mikael Jakobsson,M,25,195,98.0,Sweden,SWE,2012,Silver
Johan Mikael Jakobsson,M,29,195,98.0,Sweden,SWE,2016,None
Eva Sofia Jakobsson,F,22,174,62.0,Sweden,SWE,2012,None
Eva Sofia Jakobsson,F,26,174,62.0,Sweden,SWE,2016,Silver
Sverre Andreas Jakobsson,M,35,196,97.0,Iceland,ISL,2012,None
Martin Jak,M,23,185,74.0,Czech Republic,CZE,2010,None
Martin Jak,M,23,185,74.0,Czech Republic,CZE,2010,None
Martin Jak,M,23,185,74.0,Czech Republic,CZE,2010,Bronze
Martin Jak,M,27,185,74.0,Czech Republic,CZE,2014,None
Martin Jak,M,27,185,74.0,Czech Republic,CZE,2014,None
Martin Jak,M,27,185,74.0,Czech Republic,CZE,2014,None
Martin Jak,M,27,185,74.0,Czech Republic,CZE,2014,None
Malte Jakschik,M,23,194,93.0,Germany,GER,2016,Silver
Nikola Jaki,M,19,197,89.0,Serbia,SRB,2016,Gold
Indr Jakubaityt,F,36,176,73.0,Lithuania,LTU,2012,None
Lucas Jakubczyk,M,27,183,77.0,Germany,GER,2012,None
Lucas Jakubczyk,M,31,183,77.0,Germany,GER,2016,None
Lucas Jakubczyk,M,31,183,77.0,Germany,GER,2016,None
Igor Pawe Jakubowski,M,23,184,91.0,Poland,POL,2016,None
Wael Jallouz,M,21,197,105.0,Tunisia,TUN,2012,None
Wael Jallouz,M,25,197,105.0,Tunisia,TUN,2016,None
Mimosa Jallow,F,22,176,63.0,Finland,FIN,2016,None
Mimosa Jallow,F,22,176,63.0,Finland,FIN,2016,None
Mira Jalosuo,F,25,184,80.0,Finland,FIN,2014,None
Maryam Yusuf Jamal,F,27,170,61.0,Bahrain,BRN,2012,Bronze
Mahlagha Jambozorg,F,20,169,80.0,Iran,IRI,2012,None
Mahlagha Jambozorg,F,20,169,80.0,Iran,IRI,2012,None
Mahlagha Jambozorg,F,24,169,80.0,Iran,IRI,2016,None
La Jamelot,F,23,168,65.0,France,FRA,2016,None
Antony John James,M,22,180,75.0,Great Britain,GBR,2012,None
"Rebecca Angharad ""Becky"" James",F,24,171,66.0,Great Britain,GBR,2016,Silver
"Rebecca Angharad ""Becky"" James",F,24,171,66.0,Great Britain,GBR,2016,Silver
Ciaran Thomas James,M,21,193,93.0,Great Britain,GBR,2012,None
Dorian Lance James,M,31,169,87.0,South Africa,RSA,2012,None
Grant James,M,24,196,89.0,United States,USA,2012,None
Kirani James,M,19,180,66.0,Grenada,GRN,2012,Gold
Kirani James,M,23,180,66.0,Grenada,GRN,2016,Silver
LeBron Raymone James,M,27,203,114.0,United States,USA,2012,Gold
Marvin James,M,24,171,69.0,Switzerland,SUI,2014,None
Renick James,M,28,180,91.0,Belize,BIZ,2016,None
Ross James,M,24,196,89.0,United States,USA,2012,None
Scott James,M,15,185,78.0,Australia,AUS,2010,None
Scott James,M,19,185,78.0,Australia,AUS,2014,None
Scott James,M,19,185,78.0,Australia,AUS,2014,None
"Thomas Watkin ""Tom"" James",M,28,193,93.0,Great Britain,GBR,2012,Gold
Vanessa James,F,22,162,48.0,France,FRA,2010,None
Vanessa James,F,26,162,48.0,France,FRA,2014,None
Vanessa James,F,26,162,48.0,France,FRA,2014,None
Segundo Oswaldo Jami Jami,M,30,165,54.0,Ecuador,ECU,2016,None
Michael John Jamieson,M,23,186,81.0,Great Britain,GBR,2012,None
Michael John Jamieson,M,23,186,81.0,Great Britain,GBR,2012,Silver
Michael John Jamieson,M,23,186,81.0,Great Britain,GBR,2012,None
Hind Jamili,F,17,156,50.0,Morocco,MAR,2016,None
Andrei Jms,M,30,184,90.0,Estonia,EST,2012,None
Andrei Jms,M,34,184,90.0,Estonia,EST,2016,Bronze
Bla Janc,M,19,186,88.0,Slovenia,SLO,2016,None
Lubomr Janak,M,28,193,82.0,Czech Republic,CZE,2016,None
Dominykas Janionis,M,23,192,95.0,Lithuania,LTU,2016,None
Jakub Janda,M,31,179,63.0,Czech Republic,CZE,2010,None
Jakub Janda,M,31,179,63.0,Czech Republic,CZE,2010,None
Jakub Janda,M,31,179,63.0,Czech Republic,CZE,2010,None
Jakub Janda,M,35,179,63.0,Czech Republic,CZE,2014,None
Jakub Janda,M,35,179,63.0,Czech Republic,CZE,2014,None
Jakub Janda,M,35,179,63.0,Czech Republic,CZE,2014,None
Refiloe Jane,F,19,168,55.0,South Africa,RSA,2012,None
Refiloe Jane,F,23,168,55.0,South Africa,RSA,2016,None
Pavel Janeek,M,22,196,85.0,Czech Republic,CZE,2016,None
"Ivana ""Iva"" Janekov",F,25,158,54.0,Czech Republic,CZE,2010,None
"Ivana ""Iva"" Janekov",F,25,158,54.0,Czech Republic,CZE,2010,None
"Ivana ""Iva"" Janekov",F,25,158,54.0,Czech Republic,CZE,2010,None
Roberto Janet Durruty,M,25,187,106.0,Cuba,CUB,2012,None
Roberto Janet Durruty,M,29,187,106.0,Cuba,CUB,2016,None
Luka Janei,M,20,192,80.0,Slovenia,SLO,2016,None
Jang Geum-Young,F,36,163,51.0,South Korea,KOR,2016,None
Jang Gyu-Cheol,M,20,183,83.0,South Korea,KOR,2012,None
Jang Hee-Sun,F,30,164,60.0,South Korea,KOR,2016,None
Jang Hyun-Soo,M,24,187,77.0,South Korea,KOR,2016,None
Jang Jong-Hyeon,M,28,177,70.0,South Korea,KOR,2012,None
Jang Mi-Ran,F,28,170,118.0,South Korea,KOR,2012,None
Jang Seon-Jae,M,27,177,72.0,South Korea,KOR,2012,None
Jang Sin-Gwon,M,29,182,76.0,South Korea,KOR,2012,None
Jang Song-Man,M,26,165,65.0,North Korea,PRK,2012,None
Jang Su-Ji,F,24,164,57.0,South Korea,KOR,2012,None
Jang Su-Ji,F,28,164,57.0,South Korea,KOR,2016,None
Rka Luca Jani,F,25,161,57.0,Hungary,HUN,2016,None
Bojan Jani,M,30,198,83.0,Serbia,SRB,2012,None
Igor Piotr Janik,M,29,200,99.0,Poland,POL,2012,None
Damian Janikowski,M,23,180,84.0,Poland,POL,2012,Bronze
Florian Janistyn,M,24,190,77.0,Austria,AUT,2012,None
Carlo Janka,M,23,185,86.0,Switzerland,SUI,2010,None
Carlo Janka,M,23,185,86.0,Switzerland,SUI,2010,None
Carlo Janka,M,23,185,86.0,Switzerland,SUI,2010,Gold
Carlo Janka,M,23,185,86.0,Switzerland,SUI,2010,None
Carlo Janka,M,27,185,86.0,Switzerland,SUI,2014,None
Carlo Janka,M,27,185,86.0,Switzerland,SUI,2014,None
Carlo Janka,M,27,185,86.0,Switzerland,SUI,2014,None
Carlo Janka,M,27,185,86.0,Switzerland,SUI,2014,None
Michael Janker,M,24,180,75.0,Germany,GER,2016,None
Martin Jankovec,M,24,183,83.0,Slovakia,SVK,2012,None
Jasmina Jankovi,F,29,170,77.0,Netherlands,NED,2016,None
Jelena Jankovi,F,27,177,59.0,Serbia,SRB,2012,None
Jelena Jankovi,F,31,177,59.0,Serbia,SRB,2016,None
Miosz Jankowski,M,26,193,70.0,Poland,POL,2016,None
Paulius Janknas,M,28,205,105.0,Lithuania,LTU,2012,None
Paulius Janknas,M,32,205,105.0,Lithuania,LTU,2016,None
Mlaan Janovi,M,28,191,97.0,Montenegro,MNE,2012,None
Mlaan Janovi,M,32,191,97.0,Montenegro,MNE,2016,None
Nikola Janovi,M,32,191,100.0,Montenegro,MNE,2012,None
Jerzy Janowicz,M,25,204,91.0,Poland,POL,2016,None
Melik Janoyan,M,27,190,85.0,Armenia,ARM,2012,None
Klaudia Anna Jans-Ignacik,F,27,173,64.0,Poland-2,POL,2012,None
Klaudia Anna Jans-Ignacik,F,31,173,64.0,Poland,POL,2016,None
Hernn Enrique Jansen Brito,M,27,179,81.0,Venezuela,VEN,2012,None
Liesbeth Monique Jansen,F,33,187,95.0,Netherlands,NED,2012,None
Daniel Cornelius Jansen Van Doorn,M,26,207,98.0,Canada,CAN,2016,None
Sybren Jansma,M,28,198,100.0,Netherlands,NED,2010,None
Sybren Jansma,M,32,198,100.0,Netherlands,NED,2014,None
Lacy Janson,F,29,178,66.0,United States,USA,2012,None
Kjetil Jansrud,M,24,185,83.0,Norway,NOR,2010,None
Kjetil Jansrud,M,24,185,83.0,Norway,NOR,2010,None
Kjetil Jansrud,M,24,185,83.0,Norway,NOR,2010,Silver
Kjetil Jansrud,M,24,185,83.0,Norway,NOR,2010,None
Kjetil Jansrud,M,24,185,83.0,Norway,NOR,2010,None
Kjetil Jansrud,M,28,185,83.0,Norway,NOR,2014,Bronze
Kjetil Jansrud,M,28,185,83.0,Norway,NOR,2014,Gold
Kjetil Jansrud,M,28,185,83.0,Norway,NOR,2014,None
Kjetil Jansrud,M,28,185,83.0,Norway,NOR,2014,None
Inge Janssen,F,23,182,74.0,Netherlands,NED,2012,None
Inge Janssen,F,27,182,74.0,Netherlands,NED,2016,Silver
Jantsangiin Gantgs,M,40,175,73.0,Mongolia,MGL,2012,None
Jantsangiin Gantgs,M,44,175,73.0,Mongolia,MGL,2016,None
Vytautas Januaitis,M,30,186,81.0,Lithuania,LTU,2012,None
Vytautas Januaitis,M,30,186,81.0,Lithuania,LTU,2012,None
Ieva Janukeviit,F,19,167,58.0,Lithuania,LTU,2014,None
Ieva Janukeviit,F,19,167,58.0,Lithuania,LTU,2014,None
Britt Janyk,F,29,168,64.0,Canada,CAN,2010,None
Britt Janyk,F,29,168,64.0,Canada,CAN,2010,None
Britt Janyk,F,29,168,64.0,Canada,CAN,2010,None
"Michael ""Mike"" Janyk",M,27,181,85.0,Canada,CAN,2010,None
"Michael ""Mike"" Janyk",M,27,181,85.0,Canada,CAN,2010,None
"Michael ""Mike"" Janyk",M,31,181,85.0,Canada,CAN,2014,None
Jacqueline Janzen,F,20,178,83.0,Germany,GER,2014,None
Otar Japaridze,M,22,184,75.0,Georgia,GEO,2010,None
"Jaqueline Maria ""Jaque"" Pereira de Carvalho Endres",F,28,186,71.0,Brazil,BRA,2012,Gold
"Jaqueline Maria ""Jaque"" Pereira de Carvalho Endres",F,32,186,71.0,Brazil,BRA,2016,None
Sabrina Jaquet,F,25,169,60.0,Switzerland,SUI,2012,None
Sabrina Jaquet,F,29,169,60.0,Switzerland,SUI,2016,None
Lucy Mara del Carmen Jaramillo Ogonaga,F,29,164,52.0,Ecuador,ECU,2012,None
Patrik Inge Johan Jrbyn,M,40,181,85.0,Sweden,SWE,2010,None
Patrik Inge Johan Jrbyn,M,40,181,85.0,Sweden,SWE,2010,None
Andrea Jardi Cuadrado,F,19,168,56.0,Spain,ESP,2010,None
Andrea Jardi Cuadrado,F,19,168,56.0,Spain,ESP,2010,None
Andrea Jardi Cuadrado,F,19,168,56.0,Spain,ESP,2010,None
Barbara Jardin,F,20,168,59.0,Canada,CAN,2012,None
Barbara Jardin,F,20,168,59.0,Canada,CAN,2012,None
Jargalsaikhany Chuluunbat,M,27,184,125.0,Mongolia,MGL,2012,None
Jargalsaikhany Chuluunbat,M,31,184,125.0,Mongolia,MGL,2016,None
Aleksandra Jarmoliska,F,25,160,67.0,Poland,POL,2016,None
Nadine Jarosch,F,17,158,46.0,Germany,GER,2012,None
Nadine Jarosch,F,17,158,46.0,Germany,GER,2012,None
Nadine Jarosch,F,17,158,46.0,Germany,GER,2012,None
Nadine Jarosch,F,17,158,46.0,Germany,GER,2012,None
Nadine Jarosch,F,17,158,46.0,Germany,GER,2012,None
Jakub Wadysaw Jarosz,M,25,195,84.0,Poland,POL,2012,None
Rachel Jarry,F,20,186,77.0,Australia,AUS,2012,Bronze
Rachel Jarry,F,24,186,77.0,Australia,AUS,2016,None
Korey Jarvis,M,29,188,115.0,Canada,CAN,2016,None
Morgan Jarvis,M,28,182,72.0,Canada,CAN,2012,None
Karolina Jarzyska (-Nadolska),F,30,164,53.0,Poland,POL,2012,None
Simas Jasaitis,M,30,201,87.0,Lithuania,LTU,2012,None
Hernn Emilio Jasen Cicarelli,M,34,199,100.0,Argentina,ARG,2012,None
Martina Jaicov-Schwarzbacherov-Halinrov,F,36,164,52.0,Slovakia,SVK,2010,None
Martina Jaicov-Schwarzbacherov-Halinrov,F,36,164,52.0,Slovakia,SVK,2010,None
Martina Jaicov-Schwarzbacherov-Halinrov,F,36,164,52.0,Slovakia,SVK,2010,None
Martina Jaicov-Schwarzbacherov-Halinrov,F,36,164,52.0,Slovakia,SVK,2010,None
Micha Jasiczek,M,19,183,73.0,Poland,POL,2014,None
arnas Jasikeviius,M,36,193,92.0,Lithuania,LTU,2012,None
Edyta Jasiska,F,29,177,68.0,Poland,POL,2016,None
Magorzata Jasiska,F,32,169,57.0,Poland,POL,2016,None
Daniel Jasinski,M,26,207,120.0,Germany,GER,2016,Bronze
Sylwia Jakowiec,F,23,160,55.0,Poland,POL,2010,None
Sylwia Jakowiec,F,23,160,55.0,Poland,POL,2010,None
Sylwia Jakowiec,F,23,160,55.0,Poland,POL,2010,None
Sylwia Jakowiec,F,23,160,55.0,Poland,POL,2010,None
Sylwia Jakowiec,F,23,160,55.0,Poland,POL,2010,None
Sylwia Jakowiec,F,27,160,55.0,Poland,POL,2014,None
Sylwia Jakowiec,F,27,160,55.0,Poland,POL,2014,None
